tweet_id,timestamp,source,name,dog_stage,rating,retweet_count,favorite_count,img_num,p1,p1_conf,p1_dog
707377100785885184,2016-03-09 01:26:57,iPhone,unknown,unknown,0.9,1214,3603,1,golden_retriever,0.637225,True
707315916783140866,2016-03-08 21:23:50,iPhone,Finnegus,pupper,1.0,727,2698,2,Bernese_mountain_dog,0.979235,True
707297311098011648,2016-03-08 20:09:54,iPhone,Cassie,unknown,1.0,903,3022,1,Blenheim_spaniel,0.370717,True
707059547140169728,2016-03-08 04:25:07,iPhone,Cupcake,unknown,1.1,759,2796,1,Samoyed,0.8973120000000001,True
707038192327901184,2016-03-08 03:00:15,iPhone,Kathmandu,unknown,1.0,900,2404,1,pug,0.642426,True
707021089608753152,2016-03-08 01:52:18,iPhone,Tucker,unknown,1.2,1540,4433,2,cocker_spaniel,0.559658,True
707014260413456384,2016-03-08 01:25:10,iPhone,Ellie,unknown,1.1,664,2502,1,Chihuahua,0.58378,True
706901761596989440,2016-03-07 17:58:08,iPhone,Elliot,unknown,0.3,680,2264,1,wild_boar,0.859499,False
706681918348251136,2016-03-07 03:24:33,iPhone,Katie,unknown,1.2,1103,3627,1,toy_poodle,0.717584,True
706644897839910912,2016-03-07 00:57:27,iPhone,Shadow,unknown,0.9,1224,2814,1,Chihuahua,0.132928,True
706593038911545345,2016-03-06 21:31:22,iPhone,unknown,unknown,1.0,718,2363,1,four-poster,0.6964229999999999,False
706538006853918722,2016-03-06 17:52:42,iPhone,Oliver,unknown,1.1,1580,3778,1,chow,0.541794,True
706516534877929472,2016-03-06 16:27:23,iPhone,unknown,unknown,1.2,1150,3404,1,golden_retriever,0.7726850000000001,True
706346369204748288,2016-03-06 05:11:12,iPhone,Koda,unknown,1.2,1035,3768,1,Tibetan_mastiff,0.956462,True
706310011488698368,2016-03-06 02:46:44,iPhone,unknown,pupper,1.2,9034,23443,1,Pembroke,0.6981649999999999,True
706291001778950144,2016-03-06 01:31:11,iPhone,unknown,unknown,1.1,522,1861,1,Border_terrier,0.587101,True
706265994973601792,2016-03-05 23:51:49,iPhone,Kara,unknown,1.1,1030,2979,1,papillon,0.743715,True
706166467411222528,2016-03-05 17:16:20,iPhone,Dexter,unknown,0.7,1819,5636,1,Samoyed,0.430418,True
705975130514706432,2016-03-05 04:36:02,iPhone,Adele,pupper,1.0,842,3397,1,Staffordshire_bullterrier,0.5877640000000001,True
705970349788291072,2016-03-05 04:17:02,iPhone,Lucy,unknown,1.2,1008,3440,1,golden_retriever,0.776346,True
705898680587526145,2016-03-04 23:32:15,iPhone,Max,unknown,1.0,643,2597,1,collie,0.808276,True
705591895322394625,2016-03-04 03:13:11,iPhone,unknown,unknown,1.1,1308,3475,1,basenji,0.877207,True
705475953783398401,2016-03-03 19:32:29,iPhone,Zara,unknown,1.2,1045,3231,1,golden_retriever,0.908784,True
705442520700944385,2016-03-03 17:19:38,iPhone,Cooper,unknown,1.2,1859,4877,1,Great_Pyrenees,0.309106,True
705428427625635840,2016-03-03 16:23:38,iPhone,Ambrose,pupper,1.1,1931,4188,1,Chihuahua,0.774792,True
705239209544720384,2016-03-03 03:51:44,iPhone,Jimothy,unknown,1.1,854,3290,1,Chihuahua,0.15795,True
705223444686888960,2016-03-03 02:49:06,iPhone,Bode,unknown,0.9,900,2829,1,Chesapeake_Bay_retriever,0.0773733,True
705102439679201280,2016-03-02 18:48:16,iPhone,Terrenth,unknown,1.0,585,2342,1,collie,0.457672,True
705066031337840642,2016-03-02 16:23:36,iPhone,Reese,unknown,1.2,683,2378,1,Airedale,0.868658,True
704859558691414016,2016-03-02 02:43:09,iPhone,unknown,pupper,1.0,612,2462,1,pug,0.284428,True
704847917308362754,2016-03-02 01:56:53,iPhone,unknown,unknown,1.2,1727,5594,1,golden_retriever,0.85724,True
704819833553219584,2016-03-02 00:05:17,iPhone,Chesterson,unknown,0.7,1136,2906,1,guinea_pig,0.994776,False
704761120771465216,2016-03-01 20:11:59,iPhone,unknown,pupper,1.3,3257,7283,1,Chihuahua,0.100418,True
704499785726889984,2016-03-01 02:53:32,iPhone,unknown,unknown,1.2,1124,3212,1,Chihuahua,0.376541,True
704480331685040129,2016-03-01 01:36:14,iPhone,Lucia,unknown,1.1,1197,3723,1,Samoyed,0.979206,True
704364645503647744,2016-02-29 17:56:32,iPhone,Bisquick,unknown,1.2,3999,8804,1,Pembroke,0.980695,True
704347321748819968,2016-02-29 16:47:42,iPhone,Ralphson,pupper,1.0,393,1729,1,Brittany_spaniel,0.0829173,True
704113298707505153,2016-02-29 01:17:46,iPhone,Stanley,unknown,0.8,629,2031,2,otter,0.945537,False
704054845121142784,2016-02-28 21:25:30,iPhone,unknown,unknown,1.2,1028,3201,1,Great_Pyrenees,0.6679390000000001,True
703774238772166656,2016-02-28 02:50:28,iPhone,unknown,unknown,1.0,526,2020,1,Labrador_retriever,0.990119,True
703769065844768768,2016-02-28 02:29:55,iPhone,unknown,unknown,1.0,1276,3621,2,boxer,0.838994,True
703631701117943808,2016-02-27 17:24:05,iPhone,Bella,unknown,1.1,772,2853,2,window_shade,0.909533,False
703611486317502464,2016-02-27 16:03:45,iPhone,Scooter,pupper,1.0,1709,4229,1,Pembroke,0.756441,True
703407252292673536,2016-02-27 02:32:12,iPhone,unknown,pupper,1.0,786,2685,1,doormat,0.201058,False
703382836347330562,2016-02-27 00:55:11,iPhone,Charlie,unknown,1.2,1285,3837,2,golden_retriever,0.945664,True
703356393781329922,2016-02-26 23:10:06,iPhone,Socks,unknown,0.9,429,2085,1,Border_collie,0.894842,True
703268521220972544,2016-02-26 17:20:56,iPhone,unknown,pupper,1.2,618,2152,1,kuvasz,0.038243,True
703079050210877440,2016-02-26 04:48:02,iPhone,unknown,unknown,1.1,3494,8064,2,Pembroke,0.778503,True
703041949650034688,2016-02-26 02:20:37,iPhone,unknown,unknown,1.0,14198,28996,1,hippopotamus,0.581403,False
702932127499816960,2016-02-25 19:04:13,iPhone,Chip,unknown,0.6,811,2825,1,wallaby,0.41071,False
702684942141153280,2016-02-25 02:42:00,iPhone,Lucy,unknown,1.1,1215,3516,1,golden_retriever,0.514085,True
702671118226825216,2016-02-25 01:47:04,iPhone,Rambo,unknown,1.0,634,2398,1,bloodhound,0.381227,True
702598099714314240,2016-02-24 20:56:55,iPhone,Sansa,pupper,1.1,3712,11332,1,kelpie,0.219179,True
702539513671897089,2016-02-24 17:04:07,iPhone,unknown,unknown,1.2,1091,3134,3,Pomeranian,0.714367,True
702321140488925184,2016-02-24 02:36:23,iPhone,unknown,unknown,1.2,1156,3604,3,West_Highland_white_terrier,0.769159,True
702276748847800320,2016-02-23 23:39:59,iPhone,unknown,unknown,1.1,860,2706,1,Boston_bull,0.697303,True
702217446468493312,2016-02-23 19:44:20,iPhone,unknown,unknown,0.9,1526,5268,1,golden_retriever,0.242419,True
701981390485725185,2016-02-23 04:06:20,iPhone,Fiji,unknown,1.2,1106,3755,1,Pomeranian,0.491022,True
701952816642965504,2016-02-23 02:12:47,iPhone,Rilo,unknown,1.1,1149,4167,1,toy_poodle,0.33170700000000003,True
701889187134500865,2016-02-22 21:59:57,iPhone,Bilbo,unknown,1.1,1558,3905,1,French_bulldog,0.902856,True
701601587219795968,2016-02-22 02:57:08,iPhone,Coopson,unknown,1.0,523,2299,1,Chihuahua,0.993661,True
701570477911896070,2016-02-22 00:53:31,iPhone,Yoda,unknown,0.9,1055,3080,1,Yorkshire_terrier,0.90799,True
701545186879471618,2016-02-21 23:13:01,iPhone,Millie,pupper,1.0,680,2902,1,Border_collie,0.280893,True
701214700881756160,2016-02-21 01:19:47,iPhone,unknown,unknown,1.2,5812,13475,1,Chihuahua,0.615163,True
700890391244103680,2016-02-20 03:51:05,iPhone,Chet,unknown,1.1,653,2437,1,schipperke,0.122356,True
700864154249383937,2016-02-20 02:06:50,iPhone,unknown,pupper,1.2,685,2828,1,kuvasz,0.8058569999999999,True
700847567345688576,2016-02-20 01:00:55,iPhone,Crouton,unknown,1.0,558,2637,1,Rhodesian_ridgeback,0.252514,True
700796979434098688,2016-02-19 21:39:54,iPhone,Daniel,unknown,0.7,1085,2669,1,tailed_frog,0.652712,False
700747788515020802,2016-02-19 18:24:26,iPhone,unknown,unknown,1.1,10673,25130,1,Great_Pyrenees,0.481333,True
700518061187723268,2016-02-19 03:11:35,iPhone,Vincent,unknown,1.0,915,2887,1,American_Staffordshire_terrier,0.569501,True
700505138482569216,2016-02-19 02:20:14,iPhone,Kaia,unknown,1.2,646,2487,1,Norwegian_elkhound,0.160205,True
700462010979500032,2016-02-18 23:28:52,iPhone,Murphy,unknown,0.6,2031,4537,1,Pomeranian,0.110268,True
700167517596164096,2016-02-18 03:58:39,iPhone,Dotsy,unknown,1.0,836,2903,1,beagle,0.16258499999999998,True
700151421916807169,2016-02-18 02:54:41,iPhone,unknown,pupper,1.1,754,2450,1,Italian_greyhound,0.17683800000000002,True
700143752053182464,2016-02-18 02:24:13,iPhone,unknown,pupper,1.0,3129,8282,1,golden_retriever,0.53246,True
700062718104104960,2016-02-17 21:02:13,iPhone,Eazy,unknown,0.6,778,2890,1,hummingbird,0.180998,False
700029284593901568,2016-02-17 18:49:22,iPhone,Coops,unknown,1.0,661,2262,1,West_Highland_white_terrier,0.726571,True
700002074055016451,2016-02-17 17:01:14,iPhone,Thumas,unknown,0.9,1529,3627,1,Chihuahua,0.369488,True
699801817392291840,2016-02-17 03:45:29,iPhone,Cooper,pupper,1.1,1088,3345,2,golden_retriever,0.808978,True
699788877217865730,2016-02-17 02:54:04,iPhone,Nala,unknown,1.2,557,2458,1,Border_terrier,0.35506,True
699779630832685056,2016-02-17 02:17:19,iPhone,unknown,unknown,1.0,1397,3039,1,malinois,0.706038,True
699775878809702401,2016-02-17 02:02:25,iPhone,Fillup,unknown,1.1,690,2150,1,Dandie_Dinmont,0.271683,True
699691744225525762,2016-02-16 20:28:06,iPhone,Dave,unknown,0.5,5174,11252,1,hippopotamus,0.982269,False
699446877801091073,2016-02-16 04:15:05,iPhone,Archie,unknown,1.2,2938,6515,3,Pembroke,0.9694,True
699434518667751424,2016-02-16 03:25:58,iPhone,unknown,pupper,1.2,577,2384,1,golden_retriever,0.836572,True
699423671849451520,2016-02-16 02:42:52,iPhone,unknown,unknown,1.0,383,1505,1,pug,0.99786,True
699413908797464576,2016-02-16 02:04:04,iPhone,Miley,unknown,1.1,688,2258,1,Samoyed,0.517479,True
699370870310113280,2016-02-15 23:13:03,iPhone,Calbert,unknown,1.1,497,2053,1,cairn,0.337557,True
699323444782047232,2016-02-15 20:04:36,iPhone,unknown,unknown,1.0,983,3466,1,Labrador_retriever,0.309696,True
699088579889332224,2016-02-15 04:31:20,iPhone,Charl,unknown,0.3,715,2451,1,mousetrap,0.456186,False
699079609774645248,2016-02-15 03:55:41,iPhone,Reagan,unknown,0.8,745,2677,3,schipperke,0.667324,True
699072405256409088,2016-02-15 03:27:04,iPhone,unknown,unknown,1.2,1325,3296,1,Shih-Tzu,0.599587,True
699036661657767936,2016-02-15 01:05:02,iPhone,unknown,pupper,1.3,1345,2863,1,Chihuahua,0.222943,True
698989035503689728,2016-02-14 21:55:47,iPhone,Oliver,unknown,1.3,1113,3701,1,Norfolk_terrier,0.24634,True
698953797952008193,2016-02-14 19:35:46,iPhone,CeCe,unknown,1.1,1020,2975,1,Italian_greyhound,0.382378,True
698907974262222848,2016-02-14 16:33:40,iPhone,unknown,unknown,1.0,699,2787,3,German_short-haired_pointer,0.983131,True
698710712454139905,2016-02-14 03:29:49,iPhone,Cuddles,unknown,1.0,774,2710,1,Samoyed,0.329895,True
698703483621523456,2016-02-14 03:01:06,iPhone,Rusty,unknown,0.7,425,1608,1,Brittany_spaniel,0.931963,True
698635131305795584,2016-02-13 22:29:29,iPhone,unknown,unknown,1.2,388,1400,1,Samoyed,0.15846400000000002,True
698549713696649216,2016-02-13 16:50:04,iPhone,Claude,unknown,0.9,704,2536,1,French_bulldog,0.998544,True
698355670425473025,2016-02-13 03:59:01,iPhone,Jessiga,unknown,1.0,516,2046,1,pug,0.990191,True
698342080612007937,2016-02-13 03:05:01,iPhone,Maximus,unknown,1.1,1074,2485,1,boxer,0.8830479999999999,True
698262614669991936,2016-02-12 21:49:15,iPhone,Franklin,unknown,1.1,2268,5214,1,Italian_greyhound,0.107948,True
698195409219559425,2016-02-12 17:22:12,iPhone,Beau,unknown,0.9,6750,18408,1,Labrador_retriever,0.64369,True
698178924120031232,2016-02-12 16:16:41,iPhone,Lily,unknown,1.0,830,3084,1,Chesapeake_Bay_retriever,0.351868,True
697995514407682048,2016-02-12 04:07:53,iPhone,unknown,unknown,1.1,372,1665,1,Staffordshire_bullterrier,0.280222,True
697990423684476929,2016-02-12 03:47:39,iPhone,Doug,unknown,1.1,1451,3592,2,Pembroke,0.984783,True
697943111201378304,2016-02-12 00:39:39,iPhone,Cassie,unknown,1.0,776,2638,1,Great_Dane,0.126924,True
697881462549430272,2016-02-11 20:34:41,iPhone,Carter,unknown,1.0,1337,3313,1,washbasin,0.176423,False
697616773278015490,2016-02-11 03:02:54,iPhone,unknown,pupper,1.1,1144,3467,1,Lhasa,0.521931,True
697596423848730625,2016-02-11 01:42:02,iPhone,unknown,pupper,1.1,1425,3306,1,Shetland_sheepdog,0.621668,True
697575480820686848,2016-02-11 00:18:49,iPhone,Ole,unknown,0.8,572,2250,1,whippet,0.119805,True
697482927769255936,2016-02-10 18:11:03,iPhone,Blipson,unknown,1.1,765,2662,1,bath_towel,0.110587,False
697463031882764288,2016-02-10 16:51:59,iPhone,unknown,unknown,1.1,1552,3748,1,Labrador_retriever,0.999885,True
697270446429966336,2016-02-10 04:06:43,iPhone,Bentley,unknown,1.0,2087,5131,1,toy_poodle,0.880014,True
697259378236399616,2016-02-10 03:22:44,iPhone,unknown,unknown,0.8,1136,3611,1,Great_Dane,0.999223,True
697255105972801536,2016-02-10 03:05:46,iPhone,Charlie,unknown,1.0,1315,3316,1,Great_Dane,0.173989,True
697242256848379904,2016-02-10 02:14:42,iPhone,Oakley,unknown,1.0,751,2753,1,Eskimo_dog,0.0635328,True
696900204696625153,2016-02-09 03:35:31,iPhone,Rosie,unknown,1.2,1156,3492,1,Chihuahua,0.297735,True
696894894812565505,2016-02-09 03:14:25,iPhone,unknown,unknown,0.9,758,2594,1,Appenzeller,0.665628,True
696886256886657024,2016-02-09 02:40:05,iPhone,unknown,unknown,1.2,2016,5317,1,kuvasz,0.383941,True
696877980375769088,2016-02-09 02:07:12,iPhone,Misty,pupper,0.9,802,2689,1,space_heater,0.20687600000000006,False
696754882863349760,2016-02-08 17:58:03,iPhone,Reptar,unknown,1.0,396,1615,1,toy_poodle,0.0983781,True
696713835009417216,2016-02-08 15:14:57,iPhone,Trevith,pupper,0.9,757,2613,1,Chesapeake_Bay_retriever,0.321589,True
696488710901260288,2016-02-08 00:20:23,iPhone,unknown,unknown,1.2,1166,2788,1,briard,0.369063,True
696405997980676096,2016-02-07 18:51:43,iPhone,Berb,unknown,0.7,1284,3531,1,borzoi,0.132845,True
695816827381944320,2016-02-06 03:50:33,iPhone,unknown,unknown,1.1,1320,3287,1,Pomeranian,0.382234,True
695794761660297217,2016-02-06 02:22:53,iPhone,Wyatt,unknown,1.3,880,3490,1,Samoyed,0.962139,True
695629776980148225,2016-02-05 15:27:17,iPhone,Calvin,unknown,0.8,2377,5020,1,Old_English_sheepdog,0.693857,True
695446424020918272,2016-02-05 03:18:42,iPhone,unknown,unknown,1.2,2026,4787,1,basenji,0.748904,True
695409464418041856,2016-02-05 00:51:51,iPhone,Bob,unknown,1.0,4017,9460,1,pug,0.997445,True
695314793360662529,2016-02-04 18:35:39,iPhone,Colin,unknown,1.0,1675,4004,2,Maltese_dog,0.678547,True
695095422348574720,2016-02-04 04:03:57,iPhone,unknown,pupper,1.2,684,2888,1,papillon,0.227784,True
695074328191332352,2016-02-04 02:40:08,iPhone,Lorenzo,pupper,1.1,1239,3116,1,Shih-Tzu,0.5101060000000001,True
695064344191721472,2016-02-04 02:00:27,iPhone,unknown,unknown,0.4,685,1771,1,seat_belt,0.522211,False
695051054296211456,2016-02-04 01:07:39,iPhone,Brian,unknown,0.6,885,2918,1,Boston_bull,0.761454,True
694905863685980160,2016-02-03 15:30:43,iPhone,Archie,unknown,1.0,1053,3046,1,bow_tie,0.4492680000000001,False
694669722378485760,2016-02-02 23:52:22,iPhone,Phil,unknown,1.2,13517,26068,2,beaver,0.457094,False
694352839993344000,2016-02-02 02:53:12,iPhone,Oliviér,unknown,1.0,700,2244,2,Australian_terrier,0.407886,True
694329668942569472,2016-02-02 01:21:07,iPhone,Grady,pupper,0.9,569,2203,1,boxer,0.99006,True
694206574471057408,2016-02-01 17:11:59,iPhone,unknown,unknown,1.0,2297,4582,1,Shih-Tzu,0.352547,True
694183373896572928,2016-02-01 15:39:48,iPhone,Lola,unknown,0.9,1040,3236,1,Pekinese,0.08087000000000001,True
694001791655137281,2016-02-01 03:38:15,iPhone,Chester,unknown,1.1,1176,3705,1,Pembroke,0.769999,True
693942351086120961,2016-01-31 23:42:03,iPhone,Kobe,unknown,1.0,413,1896,1,groenendael,0.550796,True
693647888581312512,2016-01-31 04:11:58,iPhone,unknown,unknown,0.7,673,2961,1,washbasin,0.272451,False
693642232151285760,2016-01-31 03:49:30,iPhone,Freddery,unknown,0.9,472,2790,1,Scottish_deerhound,0.111893,True
693629975228977152,2016-01-31 03:00:47,iPhone,unknown,pupper,1.2,894,2685,1,pug,0.841987,True
693622659251335168,2016-01-31 02:31:43,iPhone,unknown,unknown,1.0,422,1691,1,malamute,0.449298,True
693590843962331137,2016-01-31 00:25:18,iPhone,Phil,pupper,0.3,2233,5565,1,dining_table,0.383448,False
693486665285931008,2016-01-30 17:31:20,iPhone,Lincoln,unknown,1.1,698,1941,1,sea_lion,0.5198109999999999,False
693280720173801472,2016-01-30 03:52:58,iPhone,Sadie,unknown,1.0,1403,3669,1,Labrador_retriever,0.340008,True
693262851218264065,2016-01-30 02:41:58,iPhone,unknown,pupper,1.1,568,2459,1,golden_retriever,0.989333,True
693231807727280129,2016-01-30 00:38:37,iPhone,Bodie,unknown,0.9,841,3133,1,vizsla,0.8764129999999999,True
693155686491000832,2016-01-29 19:36:08,iPhone,Dunkin,unknown,1.2,3622,8668,3,Shih-Tzu,0.69748,True
693109034023534592,2016-01-29 16:30:45,iPhone,unknown,unknown,1.1,695,1889,1,cocker_spaniel,0.740013,True
693095443459342336,2016-01-29 15:36:45,iPhone,Milo,pupper,1.0,523,2056,1,Yorkshire_terrier,0.033487800000000005,True
692919143163629568,2016-01-29 03:56:12,iPhone,unknown,unknown,0.9,838,2926,1,Saint_Bernard,0.612635,True
692905862751522816,2016-01-29 03:03:25,iPhone,Wally,pupper,1.0,998,2683,1,Mexican_hairless,0.162638,True
692901601640583168,2016-01-29 02:46:29,iPhone,unknown,unknown,1.0,682,1971,1,soft-coated_wheaten_terrier,0.403496,True
692894228850999298,2016-01-29 02:17:12,iPhone,Tupawc,unknown,1.0,910,2511,1,German_short-haired_pointer,0.876977,True
692828166163931137,2016-01-28 21:54:41,iPhone,unknown,pupper,1.2,998,3148,1,Samoyed,0.985857,True
692752401762250755,2016-01-28 16:53:37,iPhone,unknown,pupper,1.3,4124,7496,1,Samoyed,0.471276,True
692568918515392513,2016-01-28 04:44:32,iPhone,Chester,unknown,1.2,1737,4739,2,golden_retriever,0.636845,True
692535307825213440,2016-01-28 02:30:58,iPhone,Amber,unknown,1.0,1529,3504,1,pug,0.41309,True
692530551048294401,2016-01-28 02:12:04,iPhone,Cody,unknown,1.0,474,2021,1,Siberian_husky,0.486428,True
692417313023332352,2016-01-27 18:42:06,iPhone,Herschel,pupper,0.7,3917,10275,1,bison,0.208922,False
692187005137076224,2016-01-27 03:26:56,iPhone,unknown,unknown,1.2,929,2768,2,Siberian_husky,0.810592,True
692158366030913536,2016-01-27 01:33:08,iPhone,Edgar,unknown,1.0,896,2369,1,pug,0.956565,True
692017291282812928,2016-01-26 16:12:33,iPhone,Kingsley,unknown,0.9,1081,3153,1,Tibetan_terrier,0.247565,True
691820333922455552,2016-01-26 03:09:55,iPhone,Brockly,unknown,0.8,1860,4329,1,minivan,0.332756,False
691756958957883396,2016-01-25 22:58:05,iPhone,unknown,unknown,1.0,1161,3179,1,Saint_Bernard,0.342571,True
691675652215414786,2016-01-25 17:35:00,iPhone,Richie,unknown,1.0,577,2116,1,Chihuahua,0.182898,True
691483041324204033,2016-01-25 04:49:38,iPhone,unknown,unknown,0.5,656,2608,1,bloodhound,0.886232,True
691459709405118465,2016-01-25 03:16:56,iPhone,Leo,unknown,1.2,1294,4449,1,Shetland_sheepdog,0.5512060000000001,True
691444869282295808,2016-01-25 02:17:57,iPhone,Bailey,unknown,1.2,955,2890,2,Bernese_mountain_dog,0.767563,True
691416866452082688,2016-01-25 00:26:41,iPhone,unknown,unknown,1.3,8689,21253,1,Lakeland_terrier,0.530104,True
691321916024623104,2016-01-24 18:09:23,iPhone,Molly,unknown,1.1,747,2828,1,Rottweiler,0.508981,True
691096613310316544,2016-01-24 03:14:07,iPhone,unknown,unknown,1.1,1019,3253,1,borzoi,0.441269,True
691090071332753408,2016-01-24 02:48:07,iPhone,unknown,unknown,1.2,385,1867,1,barrow,0.241637,False
690959652130045952,2016-01-23 18:09:53,iPhone,unknown,unknown,1.1,1421,3902,2,golden_retriever,0.862964,True
690938899477221376,2016-01-23 16:47:25,iPhone,unknown,unknown,1.0,2245,4536,1,geyser,0.370318,False
690932576555528194,2016-01-23 16:22:17,iPhone,Buddy,unknown,1.2,1143,3602,1,snorkel,0.526536,False
690735892932222976,2016-01-23 03:20:44,iPhone,Peaches,unknown,1.3,1442,4134,1,golden_retriever,0.883229,True
690728923253055490,2016-01-23 02:53:03,iPhone,Vinscent,unknown,0.8,597,2384,1,kuvasz,0.422806,True
690690673629138944,2016-01-23 00:21:03,iPhone,Cedrick,unknown,1.0,898,2547,1,Maltese_dog,0.08962460000000001,True
690649993829576704,2016-01-22 21:39:24,iPhone,Hazel,unknown,1.1,325,1435,1,Mexican_hairless,0.0981708,True
690597161306841088,2016-01-22 18:09:28,iPhone,Lolo,unknown,1.1,681,2163,1,Lhasa,0.0974997,True
690400367696297985,2016-01-22 05:07:29,iPhone,Eriq,unknown,1.0,509,2041,1,Pembroke,0.426459,True
690374419777196032,2016-01-22 03:24:22,iPhone,Phred,unknown,1.1,972,3560,1,kuvasz,0.286345,True
690360449368465409,2016-01-22 02:28:52,iPhone,unknown,unknown,0.9,1006,2925,1,pug,0.686933,True
690248561355657216,2016-01-21 19:04:15,iPhone,Maxwell,unknown,1.1,477,1845,1,motor_scooter,0.38269,False
690021994562220032,2016-01-21 04:03:58,iPhone,Geoff,unknown,1.0,1180,3056,1,malamute,0.0406958,True
690015576308211712,2016-01-21 03:38:27,iPhone,unknown,pupper,1.2,836,2740,2,malamute,0.949609,True
690005060500217858,2016-01-21 02:56:40,iPhone,unknown,unknown,1.0,1907,4004,1,Samoyed,0.270287,True
689999384604450816,2016-01-21 02:34:07,iPhone,Covach,unknown,1.0,424,1561,1,standard_poodle,0.444499,True
689977555533848577,2016-01-21 01:07:23,iPhone,unknown,unknown,1.2,502,1490,1,Labrador_retriever,0.179625,True
689905486972461056,2016-01-20 20:21:00,iPhone,Gizmo,pupper,1.1,787,2651,4,Pomeranian,0.943331,True
689877686181715968,2016-01-20 18:30:32,iPhone,Durg,unknown,0.9,1344,3323,1,Old_English_sheepdog,0.26915500000000003,True
689835978131935233,2016-01-20 15:44:48,iPhone,Fynn,unknown,1.1,850,2369,1,collie,0.600186,True
689661964914655233,2016-01-20 04:13:20,iPhone,Luca,unknown,1.2,1052,3501,1,Italian_greyhound,0.322818,True
689659372465688576,2016-01-20 04:03:02,iPhone,Ricky,unknown,0.8,4412,11394,1,bustard,0.225221,False
689623661272240129,2016-01-20 01:41:08,iPhone,Lucy,pupper,1.0,748,2467,1,toy_poodle,0.279604,True
689599056876867584,2016-01-20 00:03:21,iPhone,unknown,unknown,1.1,6265,12795,1,cocker_spaniel,0.07310139999999997,True
689557536375177216,2016-01-19 21:18:22,iPhone,unknown,unknown,1.2,519,2257,1,Eskimo_dog,0.169482,True
689517482558820352,2016-01-19 18:39:13,iPhone,Carl,unknown,1.2,1609,3735,1,Pembroke,0.799319,True
689289219123089408,2016-01-19 03:32:10,iPhone,unknown,unknown,1.3,1056,2476,1,snowmobile,0.25464200000000003,False
689283819090870273,2016-01-19 03:10:43,iPhone,Chipson,unknown,0.9,1250,3624,1,Scotch_terrier,0.267979,True
689280876073582592,2016-01-19 02:59:01,iPhone,Herald,unknown,1.0,819,2197,3,Chihuahua,0.6375460000000001,True
689275259254616065,2016-01-19 02:36:42,iPhone,Lucky,unknown,1.0,285,1273,1,American_Staffordshire_terrier,0.215161,True
689154315265683456,2016-01-18 18:36:07,iPhone,unknown,unknown,0.9,1128,3348,1,cocker_spaniel,0.816044,True
689143371370250240,2016-01-18 17:52:38,iPhone,Trip,pupper,1.0,579,2232,1,English_springer,0.303781,True
688916208532455424,2016-01-18 02:49:58,iPhone,unknown,pupper,1.1,983,3003,1,Pembroke,0.430544,True
688908934925697024,2016-01-18 02:21:04,iPhone,Clarence,unknown,0.8,874,2310,1,crane,0.158859,False
688898160958271489,2016-01-18 01:38:15,iPhone,unknown,unknown,1.0,890,2307,1,Ibizan_hound,0.8531700000000001,True
688894073864884227,2016-01-18 01:22:00,iPhone,Hamrick,pupper,0.7,792,2462,1,hog,0.669996,False
688828561667567616,2016-01-17 21:01:41,iPhone,Brad,unknown,0.9,420,1508,1,Cardigan,0.6142310000000001,True
688804835492233216,2016-01-17 19:27:24,iPhone,unknown,unknown,1.2,227,1043,3,malinois,0.199512,True
688789766343622656,2016-01-17 18:27:32,iPhone,Pubert,unknown,0.8,759,2434,1,American_Staffordshire_terrier,0.5996600000000001,True
688547210804498433,2016-01-17 02:23:42,iPhone,Frönq,unknown,0.9,789,2862,1,papillon,0.531279,True
688519176466644993,2016-01-17 00:32:18,iPhone,unknown,pupper,1.2,825,2520,1,Pembroke,0.696372,True
688385280030670848,2016-01-16 15:40:14,iPhone,Louis,unknown,1.2,5035,10180,2,golden_retriever,0.900437,True
688211956440801280,2016-01-16 04:11:31,iPhone,Derby,unknown,1.3,937,2426,1,bannister,0.369449,False
688179443353796608,2016-01-16 02:02:19,iPhone,Lizzie,pupper,1.0,669,2328,1,sorrel,0.81152,False
688116655151435777,2016-01-15 21:52:49,iPhone,unknown,unknown,1.0,888,3093,1,pug,0.973819,True
688064179421470721,2016-01-15 18:24:18,iPhone,Kilo,unknown,1.1,408,1878,1,Eskimo_dog,0.240602,True
687826841265172480,2016-01-15 02:41:12,iPhone,Louis,unknown,1.2,1292,2989,1,Pomeranian,0.99721,True
687818504314159109,2016-01-15 02:08:05,iPhone,unknown,pupper,1.2,1080,2758,1,Lakeland_terrier,0.873029,True
687807801670897665,2016-01-15 01:25:33,iPhone,Trooper,unknown,1.1,801,2625,1,Staffordshire_bullterrier,0.151113,True
687704180304273409,2016-01-14 18:33:48,iPhone,Blakely,pupper,0.9,950,2660,1,miniature_pinscher,0.956063,True
687664829264453632,2016-01-14 15:57:26,iPhone,Opal,unknown,1.1,576,2121,1,pug,0.957365,True
687494652870668288,2016-01-14 04:41:12,iPhone,Marq,unknown,0.7,654,2104,1,Rottweiler,0.391471,True
687480748861947905,2016-01-14 03:45:57,iPhone,unknown,unknown,1.2,281,1760,1,English_springer,0.472273,True
687476254459715584,2016-01-14 03:28:06,iPhone,Curtis,pupper,1.1,619,2187,1,wood_rabbit,0.702725,False
687460506001633280,2016-01-14 02:25:31,iPhone,Kramer,unknown,1.0,614,2243,1,Boston_bull,0.223366,True
